Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Current-Pos
IWM,LONG,2014-02-25,115.61,120,No-Exit,0.0,0.0,2014-03-04,117.58,236.93,2014-03-07,117.72,253.20,236.93,[]
V,SHORT,2014-03-14,218.98,102,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-03-17,222.45,-353.94,-353.94,[]
NFLX,SHORT,2014-03-17,423.55,52,2014-03-17,428.19,-241.28,No-Exit,0.0,0.0,2014-03-20,426.65,-161.20,-241.28,[]
FDX,SHORT,2014-03-27,131.38,95,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-04-02,134.09,-257.45,-257.45,['VIAB', 'IWM', 'NXPI']
IWM,SHORT,2014-03-27,113.28,191,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-04-02,117.16,-741.08,-741.08,['VIAB', 'NXPI']
VIAB,SHORT-SPY-NULL,2014-03-25,84.18,263,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-04-02,86.40,-583.86,0.0,['NXPI']
NXPI,LONG,2014-04-02,61.99,335,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-04-04,58.39,-1206.00,-1206.00,[]
AAPL,SHORT,2014-04-08,73.43,287,No-Exit,0.0,0.0,2014-04-08,73.15,80.79,2014-04-09,74.11,-195.16,80.79,[]
GOOGL,LONG,2014-05-22,552.20,38,No-Exit,0.0,0.0,2014-05-22,554.20,76.00,2014-06-03,560.90,330.60,76.00,['VIAB']
VIAB,LONG,2014-05-27,84.46,154,No-Exit,0.0,0.0,2014-06-05,86.44,304.19,2014-06-10,86.25,275.66,304.19,[]
GOOGL,LONG,2014-06-26,589.30,36,2014-06-26,579.74,-344.16,No-Exit,0.0,0.0,2014-07-03,590.15,30.60,-344.16,['V']
V,LONG,2014-07-02,214.19,61,No-Exit,0.0,0.0,2014-07-07,216.18,121.54,2014-07-21,217.73,215.94,121.54,[]
NXPI,LONG,2014-08-25,65.84,202,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-08-27,64.44,-282.80,-282.80,['V', 'CP']
CP,LONG,2014-08-21,200.25,106,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-08-27,198.76,-157.54,-157.54,['V']
V,LONG,2014-08-25,216.79,36,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-08-28,214.54,-80.89,-80.89,[]
WHR,LONG,2014-09-18,154.40,136,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-09-23,152.05,-319.63,-319.63,['NFLX', 'URI']
NFLX,SHORT,2014-09-16,448.40,46,No-Exit,0.0,0.0,2014-09-16,446.40,92.00,2014-09-25,451.19,-128.34,92.00,['URI']
URI,SHORT,2014-09-23,114.00,115,No-Exit,0.0,0.0,2014-09-25,112.00,230.00,2014-09-30,113.02,112.70,230.00,['WHR']
UNP,SHORT,2014-10-02,104.76,198,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-10-03,108.02,-645.48,-645.48,['WHR', 'UNH', 'NXPI']
UNH,SHORT,2014-10-02,84.10,137,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-10-06,86.33,-305.35,-305.35,['WHR', 'NXPI']
WHR,SHORT,2014-09-26,149.46,139,No-Exit,0.0,0.0,2014-09-29,147.47,276.85,2014-10-09,143.83,782.57,276.85,['GOOGL', 'NXPI']
GOOGL,SHORT,2014-10-08,573.90,35,2014-10-08,579.50,-196.00,2014-10-08,571.90,70.00,2014-10-16,527.00,1641.50,-196.00,['AGN', 'CF', 'NXPI']
NXPI,SHORT,2014-10-01,67.57,310,No-Exit,0.0,0.0,2014-10-02,65.57,620.00,2014-10-16,58.91,2684.60,620.00,['AGN', 'CF']
CF,SHORT,2014-10-15,246.63,87,2014-10-15,251.38,-413.25,2014-10-15,244.64,173.03,2014-10-16,251.38,-413.25,-413.25,['AGN']
AGN,SHORT,2014-10-14,221.35,100,No-Exit,0.0,0.0,2014-10-14,219.35,200.00,2014-10-17,229.63,-828.00,200.00,[]
WHR,LONG,2014-10-22,154.94,143,No-Exit,0.0,0.0,2014-10-23,156.93,284.81,2014-11-04,170.35,2203.63,284.81,['AAPL', 'GD', 'IWM']
AAPL,LONG,2014-10-23,103.63,133,No-Exit,0.0,0.0,2014-10-28,105.62,264.85,2014-11-06,107.89,566.33,264.85,['GD', 'IWM']
GD,LONG,2014-10-24,131.09,64,No-Exit,0.0,0.0,2014-10-27,133.09,128.00,2014-11-07,141.06,638.08,128.00,['IWM']
IWM,LONG,2014-10-29,113.99,46,No-Exit,0.0,0.0,2014-10-31,115.98,91.66,2014-11-14,115.97,91.08,91.66,[]
AGN,LONG,2014-11-19,269.86,87,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-11-20,264.58,-459.36,-459.36,['NFLX']
NFLX,SHORT,2014-11-20,362.46,40,2014-11-20,373.15,-427.60,No-Exit,0.0,0.0,2014-11-21,373.15,-427.60,-427.60,[]
NXPI,SHORT,2014-12-16,71.23,318,2014-12-16,74.86,-1154.34,No-Exit,0.0,0.0,2014-12-17,74.86,-1154.34,-1154.34,['AAPL', 'GD']
AAPL,SHORT,2014-12-15,109.38,211,2014-12-15,111.46,-438.88,2014-12-15,107.38,422.00,2014-12-18,111.87,-525.39,-438.88,['GD']
GD,SHORT,2014-12-15,137.14,101,No-Exit,0.0,0.0,2014-12-16,135.14,202.00,2014-12-18,139.81,-269.67,202.00,[]
