Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
FDX,LONG,2011-04-13,94.59,98,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-04-15,93.01,-154.84,-154.84,EMA 10 Xover Mtm,[]
FDX,LONG,2011-04-21,93.72,98,No-Exit,0.0,0.0,2011-04-28,95.61,185.28,2011-05-03,94.00,27.44,185.28,EMA 10 Xover Mtm,[]
FDX,LONG,2011-05-06,96.14,96,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-05-12,94.60,-147.77,-147.77,EMA 10 Xover Mtm,[]
FDX,LONG,2011-06-01,93.95,98,2011-06-01,91.82,-208.40,No-Exit,0.0,0.0,2011-06-02,91.79,-211.68,-208.40,EMA 10 Xover Mtm,[]
FDX,LONG,2011-07-22,93.31,98,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-07-25,91.70,-158.04,-158.04,EMA 10 Xover Mtm,[]
FDX,LONG,2012-03-09,91.44,100,No-Exit,0.0,0.0,2012-03-15,93.29,185.00,2012-03-21,94.97,353.00,185.00,EMA 10 Xover Mtm,[]
FDX,SHORT,2012-04-20,89.17,103,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-05-25,90.49,-136.82,-136.82,EMA 10 Xover Mtm,[]
FDX,SHORT,2012-06-04,85.04,108,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-06-07,88.02,-322.18,-322.18,EMA 10 Xover Mtm,[]
FDX,SHORT,2012-06-26,88.59,103,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-06-29,90.29,-175.31,-175.31,EMA 10 Xover Mtm,[]
FDX,LONG,2012-07-30,91.12,100,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-08-01,89.85,-126.97,-126.97,EMA 10 Xover Mtm,[]
FDX,LONG,2012-08-06,90.33,101,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-08-08,89.46,-87.48,-87.48,EMA 10 Xover Mtm,[]
FDX,LONG,2013-02-25,106.33,86,2013-02-25,104.63,-146.21,No-Exit,0.0,0.0,2013-02-26,103.68,-227.90,-146.21,EMA 10 Xover Mtm,[]
FDX,LONG,2013-02-28,106.00,86,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-03-04,104.87,-97.15,-97.15,EMA 10 Xover Mtm,[]
FDX,LONG,2013-08-01,106.79,85,No-Exit,0.0,0.0,2013-08-01,108.99,187.00,2013-08-12,107.53,63.28,187.00,EMA 10 Xover Mtm,[]
FDX,LONG,2014-01-10,141.86,64,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-01-14,140.95,-58.48,-58.48,EMA 10 Xover Mtm,[]
FDX,SHORT,2014-04-07,134.01,68,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-04-09,134.23,-14.80,-14.80,EMA 10 Xover Mtm,[]
FDX,LONG,2014-04-30,135.81,67,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-05-05,135.33,-32.36,-32.36,EMA 10 Xover Mtm,[]
FDX,LONG,2014-06-19,149.32,61,No-Exit,0.0,0.0,2014-07-01,152.36,185.44,2014-07-08,150.53,73.37,185.44,EMA 10 Xover Mtm,[]
FDX,LONG,2014-09-03,150.78,60,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-09-10,150.62,-9.64,-9.64,EMA 10 Xover Mtm,[]
FDX,LONG,2014-12-23,177.71,51,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-12-29,174.96,-140.25,-140.25,EMA 10 Xover Mtm,[]
