Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Current-Pos
IWM,LONG,2013-12-23,112.53,146,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-01-06,112.54,1.46,1.46,[]
NFLX,SHORT,2014-01-08,336.73,79,2014-01-08,343.64,-545.89,No-Exit,0.0,0.0,2014-01-09,343.64,-545.89,-545.89,['VRX', 'CF']
VRX,LONG,2014-01-08,126.98,127,No-Exit,0.0,0.0,2014-01-08,128.98,254.00,2014-01-14,130.12,398.78,254.00,['CF']
CF,LONG,2014-01-09,230.83,88,No-Exit,0.0,0.0,2014-01-09,232.79,172.51,2014-01-22,241.00,894.96,172.51,['V']
V,LONG,2014-01-21,232.64,82,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-01-24,224.71,-650.30,-650.30,['GD']
GD,LONG-SPY-NULL,2014-01-23,99.19,200,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-01-27,96.30,-578.69,0.0,['AMZN']
AMZN,SHORT,2014-01-27,387.07,49,2014-01-27,392.88,-284.69,2014-01-27,385.07,98.00,2014-01-28,391.13,-198.94,-284.69,[]
AAPL,SHORT,2014-01-29,70.51,376,No-Exit,0.0,0.0,2014-01-29,70.23,105.22,2014-02-05,71.28,-288.93,105.22,[]
IWM,LONG,2014-02-25,115.61,228,No-Exit,0.0,0.0,2014-03-04,117.58,450.18,2014-03-07,117.72,481.08,450.18,[]
V,SHORT,2014-03-14,218.98,121,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-03-17,222.45,-419.87,-419.87,['NFLX']
NFLX,SHORT,2014-03-17,423.55,62,2014-03-17,428.19,-287.68,No-Exit,0.0,0.0,2014-03-20,426.65,-192.20,-287.68,[]
FDX,SHORT,2014-03-27,131.38,113,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-04-02,134.09,-306.23,-306.23,['VIAB', 'IWM', 'NXPI']
IWM,SHORT,2014-03-27,113.28,228,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-04-02,117.16,-884.64,-884.64,['VIAB', 'NXPI']
VIAB,SHORT-SPY-NULL,2014-03-25,84.18,313,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-04-02,86.40,-694.86,0.0,['NXPI']
NXPI,LONG,2014-04-02,61.99,398,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-04-04,58.39,-1432.80,-1432.80,[]
AAPL,SHORT,2014-04-08,73.43,342,No-Exit,0.0,0.0,2014-04-08,73.15,96.27,2014-04-09,74.11,-232.56,96.27,[]
AMZN,SHORT,2014-04-28,302.51,51,No-Exit,0.0,0.0,2014-04-28,300.51,102.00,2014-04-30,301.00,77.01,102.00,['AAPL']
AAPL,LONG,2014-04-25,80.10,312,2014-04-25,79.46,-200.35,2014-04-25,80.38,87.83,2014-05-07,83.58,1085.76,-200.35,['FLT']
FLT,LONG,2014-05-05,121.59,128,2014-05-05,118.81,-355.84,2014-05-05,123.59,256.00,2014-05-07,118.81,-355.84,-355.84,[]
VIAB,LONG,2014-05-27,84.46,300,No-Exit,0.0,0.0,2014-06-05,86.44,592.58,2014-06-10,86.25,537.00,592.58,[]
V,LONG,2014-07-02,214.19,119,No-Exit,0.0,0.0,2014-07-07,216.18,237.10,2014-07-21,217.73,421.26,237.10,['AMZN']
AMZN,LONG,2014-07-14,347.20,45,No-Exit,0.0,0.0,2014-07-14,349.20,90.00,2014-07-22,355.25,362.25,90.00,[]
AGN,SHORT,2014-08-06,211.44,122,No-Exit,0.0,0.0,2014-08-06,209.44,244.00,2014-08-14,207.59,469.70,244.00,[]
NXPI,LONG,2014-08-25,65.84,245,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-08-27,64.44,-343.00,-343.00,['V', 'CP']
CP,LONG,2014-08-21,200.25,130,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-08-27,198.76,-193.21,-193.21,['V']
V,LONG,2014-08-25,216.79,44,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-08-28,214.54,-98.87,-98.87,[]
NFLX,SHORT,2014-09-16,448.40,56,No-Exit,0.0,0.0,2014-09-16,446.40,112.00,2014-09-25,451.19,-156.24,112.00,['VRX', 'URI']
URI,SHORT,2014-09-23,114.00,225,No-Exit,0.0,0.0,2014-09-25,112.00,450.00,2014-09-30,113.02,220.50,450.00,['VRX', 'WHR']
UNP,SHORT,2014-10-02,104.76,151,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-10-03,108.02,-492.26,-492.26,['VRX', 'WHR', 'UNH', 'NXPI']
UNH,SHORT,2014-10-02,84.10,104,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-10-06,86.33,-231.80,-231.80,['VRX', 'WHR', 'NXPI']
VRX,LONG-SPY-NULL,2014-09-25,129.41,199,No-Exit,0.0,0.0,2014-09-25,131.41,398.00,2014-10-07,127.32,-415.91,0.0,['WHR', 'NXPI']
WHR,SHORT,2014-09-26,149.46,105,No-Exit,0.0,0.0,2014-09-29,147.47,209.13,2014-10-09,143.83,591.15,209.13,['GOOGL', 'NXPI']
GOOGL,SHORT,2014-10-08,573.90,43,2014-10-08,579.50,-240.80,2014-10-08,571.90,86.00,2014-10-16,527.00,2016.70,-240.80,['AGN', 'CF', 'NXPI']
NXPI,SHORT,2014-10-01,67.57,236,No-Exit,0.0,0.0,2014-10-02,65.57,472.00,2014-10-16,58.91,2043.76,472.00,['AGN', 'CF']
CF,SHORT,2014-10-15,246.63,106,2014-10-15,251.38,-503.50,2014-10-15,244.64,210.81,2014-10-16,251.38,-503.50,-503.50,['AGN']
AGN,SHORT,2014-10-14,221.35,120,No-Exit,0.0,0.0,2014-10-14,219.35,240.00,2014-10-17,229.63,-993.60,240.00,[]
GD,LONG,2014-10-24,131.09,202,No-Exit,0.0,0.0,2014-10-27,133.09,404.00,2014-11-07,141.06,2013.94,404.00,['IWM']
IWM,LONG,2014-10-29,113.99,144,No-Exit,0.0,0.0,2014-10-31,115.98,286.93,2014-11-14,115.97,285.12,286.93,[]
AGN,LONG,2014-11-19,269.86,101,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-11-20,264.58,-533.28,-533.28,['NFLX']
NFLX,SHORT,2014-11-20,362.46,47,2014-11-20,373.15,-502.43,No-Exit,0.0,0.0,2014-11-21,373.15,-502.43,-502.43,[]
NXPI,SHORT,2014-12-16,71.23,372,2014-12-16,74.86,-1350.36,No-Exit,0.0,0.0,2014-12-17,74.86,-1350.36,-1350.36,['AAPL', 'GD']
WHR,SHORT,2014-12-17,173.82,147,2014-12-17,177.52,-543.90,No-Exit,0.0,0.0,2014-12-18,191.64,-2619.54,-543.90,['AAPL', 'GD']
AAPL,SHORT,2014-12-15,109.38,247,2014-12-15,111.46,-513.76,2014-12-15,107.38,494.00,2014-12-18,111.87,-615.03,-513.76,['GD']
GD,SHORT,2014-12-15,137.14,118,No-Exit,0.0,0.0,2014-12-16,135.14,236.00,2014-12-18,139.81,-315.06,236.00,[]
