UNP,SHORT,2010-08-24,32.95,879,No-Exit,0,0,No-Exit,0,0,2010-08-30,33.88,-817.47,-817.47,['GOOGL'],,,,,
GOOGL,SHORT,2010-08-20,233.99,86,No-Exit,0,0,2010-08-20,232.99,86,2010-09-01,227.49,558.57,86,[],,,,,
GD,SHORT,2011-03-02,67.46,472,No-Exit,0,0,No-Exit,0,0,2011-03-03,69.55,-986.48,-986.48,[],,,,,
AAPL,SHORT,2011-04-15,44.25,725,No-Exit,0,0,2011-04-18,43.98,196.15,2011-04-19,45.46,-877.25,196.15,[],,,,,
GOOGL,SHORT,2011-05-17,257.71,63,2011-05-17,263.78,-382.09,No-Exit,0,0,2011-05-19,266.37,-544.95,-382.09,['IWM'],,,,,
IWM,SHORT,2011-05-17,76.82,413,No-Exit,0,0,No-Exit,0,0,2011-05-19,79.09,-936,-936,[],,,,,
AAPL,SHORT,2011-05-20,45.4,687,No-Exit,0,0,2011-05-23,45.13,185.87,2011-05-24,45.39,9.95,185.87,['GD', 'GOOGL'],,,,
GOOGL,SHORT,2011-05-23,258.3,114,No-Exit,0,0,2011-05-23,257.3,114,2011-05-26,260.15,-210.9,114,['GD'],,,,,
GD,SHORT,2011-05-24,65.07,433,No-Exit,0,0,No-Exit,0,0,2011-05-31,66.57,-649.79,-649.79,[],,,,,
CF,SHORT,2011-06-20,132.82,224,No-Exit,0,0,2011-06-20,130.91,428.7,2011-06-21,133.99,-261.51,428.7,[],,,,,
CF,SHORT,2011-08-05,143.39,211,2011-08-05,143.39,0,2011-08-05,141.48,403.82,2011-08-09,141.02,500.8,403.82,['AGN', 'UNH'],,,,
UNH,SHORT,2011-07-28,47.24,594,No-Exit,0,0,2011-08-01,45.35,1126.13,2011-08-12,41.81,3227.91,1126.13,['AGN'],,,,,
AGN,SHORT,2011-07-29,67,444,No-Exit,0,0,2011-08-02,65,888,2011-08-12,64.1,1287.6,888,[],,,,,
NFLX,SHORT,2011-09-16,167.8,75,2011-09-16,167.8,0,2011-09-16,165.8,150,2011-09-19,156.69,833.25,150,[],,,,,
VRX,SHORT,2011-09-22,35.85,419,No-Exit,0,0,No-Exit,0,0,2011-09-26,38.66,-1177.39,-1177.39,['UNP', 'GOOGL', 'VIAB', 'IWM', 'GD', 'FDX']
GOOGL,SHORT,2011-09-23,258.2,112,No-Exit,0,0,No-Exit,0,0,2011-09-26,263.62,-607.6,-607.6,['UNP', 'VIAB', 'IWM', 'GD', 'FDX'],
GD,SHORT,2011-09-22,51.33,147,No-Exit,0,0,2011-09-23,49.5,269.09,2011-09-27,52.71,-203.16,269.09,['UNP', 'VIAB', 'IWM', 'FDX'],,
UNP,SHORT,2011-09-22,37.89,412,No-Exit,0,0,No-Exit,0,0,2011-09-27,40.08,-903.63,-903.63,['VIAB', 'IWM', 'FDX'],,,
IWM,SHORT,2011-09-22,60.82,255,No-Exit,0,0,No-Exit,0,0,2011-09-27,64.53,-945.67,-945.67,['VIAB', 'FDX'],,,,
VIAB,SHORT,2011-09-23,38.69,319,No-Exit,0,0,No-Exit,0,0,2011-09-27,40.05,-435.1,-435.1,['FDX'],,,,,
FDX,SHORT,2011-09-22,68.79,180,No-Exit,0,0,2011-09-22,66.82,353.56,2011-10-05,66.94,332.53,353.56,['AAPL'],,,,,
AAPL,SHORT,2011-10-05,49.73,606,2011-10-05,50.84,-672.66,2011-10-05,49.46,163.96,2011-10-06,50.84,-672.66,-672.66,[],,,,,
AAPL,SHORT,2011-11-17,51.46,354,No-Exit,0,0,2011-11-17,51.19,95.78,2011-11-28,50.37,385.69,95.78,['UNP', 'V'],,,,
UNP,SHORT,2011-11-25,44.76,370,No-Exit,0,0,No-Exit,0,0,2011-11-28,45.8,-385.63,-385.63,['V'],,,,,
V,SHORT,2011-11-25,87.01,330,No-Exit,0,0,No-Exit,0,0,2011-11-28,89.58,-848.07,-848.07,[],,,,,
GILD,SHORT,2012-04-11,44.93,682,No-Exit,0,0,No-Exit,0,0,2012-04-17,46.17,-845.68,-845.68,[],,,,,
AAPL,SHORT,2012-04-20,78.82,385,No-Exit,0,0,2012-04-20,78.55,104.16,2012-04-24,76.11,1044,104.16,[],,,,,
MA,SHORT,2012-05-10,41.7,491,2012-05-10,42.25,-270.05,2012-05-10,41.5,97.15,2012-05-11,42.25,-270.05,-270.05,['CF', 'FDX'],,,,
FDX,SHORT,2012-05-10,85.62,143,2012-05-10,87.04,-203.06,No-Exit,0,0,2012-05-15,87.04,-203.06,-203.06,['VRX', 'CF'],,,,
CF,SHORT,2012-05-10,171.12,149,2012-05-10,171.12,0,2012-05-10,169.2,287.18,2012-05-22,161.44,1443.33,287.18,['VRX', 'URI'],,,,
URI,SHORT,2012-05-16,38.64,773,No-Exit,0,0,2012-05-17,36.64,1546,2012-05-23,36.14,1932.5,1546,['VRX'],,,,,
VRX,SHORT,2012-05-15,50.16,610,No-Exit,0,0,2012-05-17,48.16,1220,2012-05-24,47.59,1567.7,1220,[],,,,,
FDX,SHORT,2012-06-04,83.55,388,No-Exit,0,0,No-Exit,0,0,2012-06-05,84.22,-259.96,-259.96,[],,,,,
NFLX,SHORT,2012-07-26,59,529,No-Exit,0,0,2012-07-26,57,1058,2012-08-06,55.16,2031.36,1058,[],,,,,
NFLX,SHORT,2012-09-05,55.6,494,No-Exit,0,0,No-Exit,0,0,2012-09-07,57.31,-844.74,-844.74,['MA'],,,,,
AAPL,SHORT,2012-10-02,88.51,378,No-Exit,0,0,No-Exit,0,0,2012-10-04,91.3,-1054.62,-1054.62,[],,,,,
IWM,SHORT,2012-10-10,79.49,415,No-Exit,0,0,No-Exit,0,0,2012-10-16,80.22,-301.08,-301.08,[],,,,,
VIAB,SHORT,2012-10-26,50.78,648,No-Exit,0,0,2012-11-05,48.85,1248.64,2012-11-13,47.65,2028.24,1248.64,['AGN', 'ALL', 'GD'],,,
ALL,SHORT,2012-11-02,37.56,699,No-Exit,0,0,No-Exit,0,0,2012-11-14,37.22,239.95,239.95,['AGN', 'GD'],,,,
AGN,SHORT,2012-11-09,85.16,188,No-Exit,0,0,2012-11-14,83.16,376,2012-11-16,83.16,376,376,['UNP', 'GD', 'FDX'],,,
FDX,SHORT,2012-11-15,86.09,210,No-Exit,0,0,No-Exit,0,0,2012-11-20,86.36,-56.12,-56.12,['UNP', 'GD'],,,,
UNP,SHORT,2012-11-15,55.98,589,No-Exit,0,0,No-Exit,0,0,2012-11-20,57.53,-912.95,-912.95,['GD'],,,,,
GD,SHORT,2012-11-09,61.1,460,No-Exit,0,0,2012-11-14,59.2,874.06,2012-11-21,60.93,77.63,874.06,[],,,,,
AMZN,SHORT,2012-12-31,243.75,138,2012-12-31,247.1,-462.3,No-Exit,0,0,2013-01-02,256.08,-1701.54,-462.3,[],,,,,
AAPL,SHORT,2013-01-15,68.02,187,No-Exit,0,0,2013-01-15,67.74,51.05,2013-01-16,68.79,-144.38,51.05,['NFLX', 'CF'],,,,
VIAB,SHORT,2013-06-03,63.81,531,No-Exit,0,0,No-Exit,0,0,2013-06-04,66.57,-1463.71,-1463.71,['GILD'],,,,,
CP,SHORT,2013-06-06,119.13,263,2013-06-06,123.93,-1263.29,No-Exit,0,0,2013-06-07,124.31,-1362.98,-1263.29,['GILD'],,,,,
GILD,SHORT,2013-06-04,52.04,627,No-Exit,0,0,2013-06-05,50.04,1254,2013-06-10,53.55,-946.77,1254,[],,,,,
NFLX,SHORT,2013-06-12,209.21,97,No-Exit,0,0,2013-06-12,207.21,194,2013-06-14,216.01,-659.6,194,['AAPL'],,,,,
WHR,SHORT,2013-06-21,116.45,151,No-Exit,0,0,2013-06-21,114.5,293.72,2013-06-26,111.7,716.86,293.72,['AAPL', 'IWM'],,,,
IWM,SHORT,2013-06-21,93.4,320,No-Exit,0,0,No-Exit,0,0,2013-06-26,94.26,-275.01,-275.01,['AAPL'],,,,,
AAPL,SHORT,2013-06-13,59.28,544,No-Exit,0,0,2013-06-19,59,150.35,2013-06-28,55.26,2186.88,150.35,[],,,,,
GILD,SHORT,2013-10-08,61.3,538,No-Exit,0,0,2013-10-08,59.3,1076,2013-10-10,62.75,-780.1,1076,['GOOGL', 'IWM', 'FLT'],,,
GOOGL,SHORT,2013-10-04,435.26,76,No-Exit,0,0,2013-10-07,434.26,76,2013-10-11,434.43,63.08,76,['IWM', 'FLT'],,,,
IWM,SHORT,2013-10-09,102,318,No-Exit,0,0,No-Exit,0,0,2013-10-11,104.88,-915.84,-915.84,['FLT'],,,,,
FLT,SHORT,2013-10-09,103.91,175,No-Exit,0,0,2013-10-09,101.91,350,2013-10-11,108.16,-743.75,350,[],,,,,
AGN,SHORT,2013-12-12,159.97,208,No-Exit,0,0,2013-12-17,157.97,416,2013-12-18,161.97,-416,416,[],,,,,
NFLX,SHORT,2014-01-08,336.73,98,No-Exit,0,0,2014-01-10,334.73,196,2014-01-17,332.31,433.16,196,['CF'],,,,,
AMZN,SHORT,2014-01-27,387.07,85,No-Exit,0,0,2014-01-27,385.07,170,2014-01-28,391.13,-345.1,170,['VIAB'],,,,,
VIAB,SHORT,2014-01-24,81.28,320,No-Exit,0,0,No-Exit,0,0,2014-01-29,80.1,377.05,377.05,[],,,,,
AAPL,SHORT,2014-01-29,70.51,458,No-Exit,0,0,2014-01-29,70.23,128.16,2014-02-05,71.28,-351.94,128.16,[],,,,,
V,SHORT,2014-03-14,219.37,150,No-Exit,0,0,2014-03-14,217.38,298.3,2014-03-18,223.32,-593.61,298.3,['NFLX'],,,,,
NFLX,SHORT,2014-03-17,423.47,80,2014-03-17,428.98,-440.8,No-Exit,0,0,2014-03-20,428.98,-440.8,-440.8,[],,,,,
FDX,SHORT,2014-03-27,131.49,141,No-Exit,0,0,No-Exit,0,0,2014-04-02,134.09,-366.55,-366.55,['VIAB', 'IWM', 'NXPI'],,,
IWM,SHORT,2014-03-27,113.28,293,No-Exit,0,0,No-Exit,0,0,2014-04-02,117.16,-1136.84,-1136.84,['VIAB', 'NXPI'],,,,
AAPL,SHORT,2014-04-08,73.58,442,No-Exit,0,0,2014-04-08,73.3,124.42,2014-04-09,74.5,-406.64,124.42,[],,,,,
AMZN,SHORT,2014-04-28,304,91,2014-04-28,304,0,2014-04-28,302,182,2014-04-29,296.44,687.96,182,[],,,,,
MA,SHORT,2014-08-01,75.28,433,No-Exit,0,0,No-Exit,0,0,2014-08-07,75.55,-118.44,-118.44,[],,,,,
NFLX,SHORT,2014-09-16,448.4,73,2014-09-16,448.4,0,2014-09-16,446.4,146,2014-09-17,456.91,-621.23,146,[],,,,,
VRX,SHORT,2014-09-23,114.45,172,No-Exit,0,0,No-Exit,0,0,2014-09-24,119.65,-894.4,-894.4,['URI'],,,,,
URI,SHORT,2014-09-23,114,288,No-Exit,0,0,2014-09-25,112,576,2014-09-30,113.02,282.24,576,['VRX'],,,,,
GD,SHORT,2014-10-02,122.46,161,No-Exit,0,0,2014-10-02,120.47,320.39,2014-10-09,123.19,-116.97,320.39,['GOOGL', 'NXPI'],,,,
GOOGL,SHORT,2014-10-08,574.79,55,No-Exit,0,0,2014-10-08,572.79,110,2014-10-16,527,2628.45,110,['AGN', 'V', 'NXPI'],,,
NXPI,SHORT,2014-10-01,68.07,297,No-Exit,0,0,2014-10-01,66.07,594,2014-10-16,58.91,2720.52,594,['AGN', 'V'],,,,
V,SHORT,2014-10-10,206.83,156,No-Exit,0,0,2014-10-10,204.83,311.41,2014-10-17,204.45,371.2,311.41,['AGN'],,,,,
AGN,SHORT,2014-10-14,221.35,153,No-Exit,0,0,2014-10-14,219.35,306,2014-10-17,229.63,-1266.84,306,[],,,,,
NFLX,SHORT,2014-11-20,362.46,98,2014-11-20,373.15,-1047.62,No-Exit,0,0,2014-11-21,373.15,-1047.62,-1047.62,[],,,,,
NXPI,SHORT,2014-12-16,71.23,492,2014-12-16,74.86,-1785.96,No-Exit,0,0,2014-12-17,74.86,-1785.96,-1785.96,['GD', 'WHR'],,,,
WHR,SHORT,2014-12-17,173.82,194,2014-12-17,180.06,-1210.56,No-Exit,0,0,2014-12-18,191.64,-3457.08,-1210.56,['GD'],,,,,
GD,SHORT,2014-12-15,137.14,258,No-Exit,0,0,2014-12-16,135.14,516,2014-12-19,140.32,-820.44,516,[],,,,,
MA,SHORT-SPY-NULL,2012-07-24,41.05,480,2012-07-24,41.33,-134.4,2012-07-24,40.85,95.04,2012-07-26,41.46,-198.36,0,[],,,,,
URI,SHORT-SPY-NULL,2013-04-04,51.25,369,No-Exit,0,0,2013-04-05,49.25,738,2013-04-08,53.3,-756.45,0,['NFLX'],,,,,
VIAB,SHORT-SPY-NULL,2014-03-25,84.22,403,No-Exit,0,0,No-Exit,0,0,2014-04-02,86.4,-878.54,0,['NXPI'],,,,,
Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Current-Pos,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,162,,,,,,
,,,,,,,90,,,,,,,,,,,,,
,,,,,,,,,,,,,,60,,,,,,
,,,,,,,62.9370629371,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,66,,,,,,,,,,,,,
,,,,,,,121,,,,,,,,,,,,,
,,,,,,,120,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,54.5454545455,,,,,,,,,,,,,
