Period,# of trades,winning trades,Simulated PorL,PorL,winning percent,# of long trades,long winning trades,long winning percent,# of short trades,short winning trades,short winning percent
04/25/2008--04/20/2009,8.0,2.0,-1833.62,-1904.3500000000001,25.0,3.0,1.0,33.33333333333333,5.0,1.0,20.0
05/25/2008--05/20/2009,7.0,3.0,-611.13,18850.44,42.857142857142854,3.0,2.0,66.66666666666666,4.0,1.0,25.0
06/24/2008--06/19/2009,6.0,3.0,-564.58,26054.4,50.0,3.0,2.0,66.66666666666666,3.0,1.0,33.33333333333333
07/24/2008--07/19/2009,5.0,2.0,-1248.55,-1484.02,40.0,2.0,1.0,50.0,3.0,1.0,33.33333333333333
08/23/2008--08/18/2009,5.0,3.0,-203.74,42416.71,60.0,3.0,3.0,100.0,2.0,0.0,0.0
09/22/2008--09/17/2009,4.0,3.0,632.5,56784.78,75.0,3.0,3.0,100.0,1.0,0.0,0.0
10/22/2008--10/17/2009,3.0,2.0,-59.920000000000016,-54.03,66.66666666666666,2.0,2.0,100.0,1.0,0.0,0.0
11/21/2008--11/16/2009,3.0,2.0,-59.920000000000016,-54.03,66.66666666666666,2.0,2.0,100.0,1.0,0.0,0.0
12/21/2008--12/16/2009,4.0,3.0,-100.69999999999999,410.48,75.0,3.0,3.0,100.0,1.0,0.0,0.0
01/20/2009--01/15/2010,6.0,5.0,641.85,-223.71,83.33333333333334,5.0,5.0,100.0,1.0,0.0,0.0
02/19/2009--02/14/2010,5.0,4.0,-141.18,-798.09,80.0,4.0,4.0,100.0,1.0,0.0,0.0
03/21/2009--03/16/2010,6.0,6.0,1156.09,5404.900000000001,100.0,6.0,6.0,100.0,0.0,0.0
04/20/2009--04/15/2010,9.0,8.0,1099.27,14678.76,88.88888888888889,9.0,8.0,88.88888888888889,0.0,0.0
05/20/2009--05/15/2010,9.0,7.0,86.01999999999998,-917.9199999999998,77.77777777777779,9.0,7.0,77.77777777777779,0.0,0.0
06/19/2009--06/14/2010,9.0,7.0,91.78999999999999,-905.1399999999999,77.77777777777779,9.0,7.0,77.77777777777779,0.0,0.0
07/19/2009--07/14/2010,11.0,9.0,1003.43,15937.1,81.81818181818183,11.0,9.0,81.81818181818183,0.0,0.0
08/18/2009--08/13/2010,13.0,11.0,949.76,17559.039999999997,84.61538461538461,13.0,11.0,84.61538461538461,0.0,0.0
09/17/2009--09/12/2010,11.0,9.0,33.17000000000003,-405.4900000000001,81.81818181818183,10.0,8.0,80.0,1.0,1.0,100.0
10/17/2009--10/12/2010,15.0,13.0,969.7400000000001,36823.50000000001,86.66666666666667,14.0,12.0,85.71428571428571,1.0,1.0,100.0
11/16/2009--11/11/2010,18.0,16.0,985.66,45705.39,88.88888888888889,17.0,15.0,88.23529411764706,1.0,1.0,100.0
12/16/2009--12/11/2010,14.0,11.0,-54.04999999999998,-624.4500000000002,78.57142857142857,12.0,10.0,83.33333333333334,2.0,1.0,50.0
01/15/2010--01/10/2011,13.0,10.0,-278.72,-1523.42,76.92307692307693,11.0,9.0,81.81818181818183,2.0,1.0,50.0
02/14/2010--02/09/2011,20.0,17.0,1987.6899999999998,53934.99,85.0,18.0,16.0,88.88888888888889,2.0,1.0,50.0
03/16/2010--03/11/2011,19.0,16.0,3515.6200000000003,7941.02,84.21052631578947,16.0,15.0,93.75,3.0,1.0,33.33333333333333
04/15/2010--04/10/2011,11.0,9.0,590.94,-661.6900000000002,81.81818181818183,8.0,8.0,100.0,3.0,1.0,33.33333333333333
05/15/2010--05/10/2011,19.0,17.0,5115.8099999999995,10425.15,89.47368421052632,16.0,16.0,100.0,3.0,1.0,33.33333333333333
06/14/2010--06/09/2011,20.0,17.0,2476.07,4893.26,85.0,16.0,16.0,100.0,4.0,1.0,25.0
07/14/2010--07/09/2011,12.0,9.0,400.8,330.66999999999996,75.0,8.0,8.0,100.0,4.0,1.0,25.0
08/13/2010--08/08/2011,13.0,10.0,221.91,373.06999999999994,76.92307692307693,10.0,10.0,100.0,3.0,0.0,0.0
09/12/2010--09/07/2011,17.0,14.0,12171.08,11755.829999999998,82.35294117647058,14.0,14.0,100.0,3.0,0.0,0.0
10/12/2010--10/07/2011,16.0,12.0,12136.29,9513.74,75.0,13.0,12.0,92.3076923076923,3.0,0.0,0.0
11/11/2010--11/06/2011,13.0,9.0,136.06,-427.43000000000006,69.23076923076923,9.0,9.0,100.0,4.0,0.0,0.0
12/11/2010--12/06/2011,12.0,9.0,3259.67,2070.7,75.0,9.0,9.0,100.0,3.0,0.0,0.0
01/10/2011--01/05/2012,11.0,8.0,4493.63,4318.17,72.72727272727273,8.0,8.0,100.0,3.0,0.0,0.0
02/09/2011--02/04/2012,10.0,7.0,410.75,-58.49000000000024,70.0,7.0,7.0,100.0,3.0,0.0,0.0
03/11/2011--03/05/2012,9.0,7.0,464.99,35.529999999999745,77.77777777777779,7.0,7.0,100.0,2.0,0.0,0.0
04/10/2011--04/04/2012,12.0,9.0,3661.02,4823.64,75.0,10.0,9.0,90.0,2.0,0.0,0.0
05/10/2011--05/04/2012,9.0,7.0,2579.13,2443.12,77.77777777777779,8.0,7.0,87.5,1.0,0.0,0.0
06/09/2011--06/03/2012,8.0,5.0,231.98999999999998,493.51999999999987,62.5,6.0,5.0,83.33333333333334,2.0,0.0,0.0
07/09/2011--07/03/2012,10.0,7.0,1460.8000000000002,1211.46,70.0,8.0,7.0,87.5,2.0,0.0,0.0
08/08/2011--08/02/2012,12.0,9.0,3167.2799999999997,4669.69,75.0,9.0,8.0,88.88888888888889,3.0,1.0,33.33333333333333
09/07/2011--09/01/2012,9.0,6.0,101.46,468.0899999999999,66.66666666666666,6.0,5.0,83.33333333333334,3.0,1.0,33.33333333333333
10/07/2011--10/01/2012,10.0,6.0,28.049999999999997,518.66,60.0,6.0,5.0,83.33333333333334,4.0,1.0,25.0
11/06/2011--10/31/2012,12.0,6.0,-226.22,176.14999999999998,50.0,6.0,4.0,66.66666666666666,6.0,2.0,33.33333333333333
12/06/2011--11/30/2012,16.0,10.0,517.33,1518.1700000000005,62.5,9.0,7.0,77.77777777777779,7.0,3.0,42.857142857142854
01/05/2012--12/30/2012,12.0,6.0,-358.61000000000007,-1055.0699999999997,50.0,5.0,3.0,60.0,7.0,3.0,42.857142857142854
02/04/2012--01/29/2013,18.0,12.0,486.26,-7274.52,66.66666666666666,11.0,9.0,81.81818181818183,7.0,3.0,42.857142857142854
03/05/2012--02/28/2013,20.0,14.0,521.5699999999999,-5804.379999999999,70.0,13.0,11.0,84.61538461538461,7.0,3.0,42.857142857142854
04/04/2012--03/30/2013,11.0,6.0,-366.25,-161.95000000000005,54.54545454545454,4.0,3.0,75.0,7.0,3.0,42.857142857142854
05/04/2012--04/29/2013,13.0,7.0,-240.3,-287.47,53.84615384615385,7.0,4.0,57.14285714285714,6.0,3.0,50.0
06/03/2012--05/29/2013,21.0,15.0,768.7599999999999,209.19999999999936,71.42857142857143,15.0,12.0,80.0,6.0,3.0,50.0
07/03/2012--06/28/2013,21.0,15.0,748.2599999999999,-9736.56,71.42857142857143,14.0,11.0,78.57142857142857,7.0,4.0,57.14285714285714
08/02/2012--07/28/2013,15.0,9.0,-338.4200000000002,-471.84000000000003,60.0,9.0,6.0,66.66666666666666,6.0,3.0,50.0
09/01/2012--08/27/2013,20.0,14.0,-389.35999999999933,14640.75,70.0,14.0,11.0,78.57142857142857,6.0,3.0,50.0
10/01/2012--09/26/2013,16.0,13.0,486.10999999999996,15714.380000000001,81.25,14.0,11.0,78.57142857142857,2.0,2.0,100.0
10/31/2012--10/26/2013,11.0,9.0,42.42000000000005,58.07000000000012,81.81818181818183,9.0,7.0,77.77777777777779,2.0,2.0,100.0
11/30/2012--11/25/2013,12.0,10.0,65.39000000000001,-181.50000000000006,83.33333333333334,10.0,8.0,80.0,2.0,2.0,100.0
12/30/2012--12/25/2013,11.0,9.0,-27.320000000000007,-128.0100000000001,81.81818181818183,9.0,7.0,77.77777777777779,2.0,2.0,100.0
01/29/2013--01/24/2014,17.0,13.0,595.9199999999998,21742.870000000003,76.47058823529412,15.0,11.0,73.33333333333333,2.0,2.0,100.0
02/28/2013--02/23/2014,14.0,9.0,-392.0799999999999,-780.32,64.28571428571429,10.0,6.0,60.0,4.0,3.0,75.0
03/30/2013--03/25/2014,18.0,13.0,317.22999999999985,21502.15,72.22222222222221,14.0,10.0,71.42857142857143,4.0,3.0,75.0
04/29/2013--04/24/2014,17.0,14.0,721.37,22597.49,82.35294117647058,13.0,11.0,84.61538461538461,4.0,3.0,75.0
05/29/2013--05/24/2014,13.0,10.0,-59.47000000000001,1317.67,76.92307692307693,11.0,9.0,81.81818181818183,2.0,1.0,50.0
06/28/2013--06/23/2014,14.0,10.0,-72.91000000000004,1483.5600000000002,71.42857142857143,11.0,9.0,81.81818181818183,3.0,1.0,33.33333333333333
07/28/2013--07/23/2014,14.0,10.0,-113.57,135.94,71.42857142857143,10.0,8.0,80.0,4.0,2.0,50.0
08/27/2013--08/22/2014,15.0,11.0,-108.00999999999999,-721.25,73.33333333333333,9.0,7.0,77.77777777777779,6.0,4.0,66.66666666666666
09/26/2013--09/21/2014,14.0,10.0,-141.70000000000005,845.6400000000001,71.42857142857143,9.0,7.0,77.77777777777779,5.0,3.0,60.0
10/26/2013--10/21/2014,13.0,9.0,-242.4800000000001,737.2500000000002,69.23076923076923,8.0,6.0,75.0,5.0,3.0,60.0
11/25/2013--11/20/2014,14.0,10.0,-161.19000000000005,-760.8499999999999,71.42857142857143,9.0,7.0,77.77777777777779,5.0,3.0,60.0
12/25/2013--12/20/2014,16.0,10.0,-864.6100000000001,-1482.24,62.5,11.0,7.0,63.63636363636363,5.0,3.0,60.0
