Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Current-Pos
BLK,LONG,2012-03-14,191.72,2,2012-03-14,185.75,-11.93,No-Exit,0.0,0.0,2012-03-15,185.80,-11.83,-11.93,['BXP', 'FFIV', 'MTB', 'TROW']
BXP,LONG,2012-03-14,96.95,5,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-03-15,96.20,-3.77,-3.77,['FFIV', 'MTB', 'TROW']
FFIV,LONG,2012-03-14,133.21,4,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-03-15,132.00,-4.84,-4.84,['MTB', 'TROW']
MTB,LONG,2012-03-14,78.26,7,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-03-15,77.58,-4.79,-4.79,['TROW']
TROW,LONG,2012-03-14,59.42,9,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-03-19,60.02,5.43,5.43,[]
NFLX,LONG,2012-03-22,121.09,451,No-Exit,0.0,0.0,2012-03-22,123.09,902.00,2012-03-23,119.44,-744.15,902.00,[]
WDC,LONG,2012-03-23,40.71,68,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-03-27,40.86,9.96,9.96,['TSCO']
TSCO,LONG,2012-03-27,44.58,1153,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-03-28,44.60,22.51,22.51,[]
AET,LONG,2012-03-30,48.20,560,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-04-03,48.02,-100.80,-100.80,['UNH']
UNH,LONG,2012-03-30,56.02,481,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-04-05,56.25,110.63,110.63,[]
PXD,LONG,2012-04-26,114.32,236,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-04-30,114.72,93.43,93.43,['VFC', 'HOT', 'ROP']
HOT,LONG,2012-04-27,55.43,24,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-04-30,54.87,-13.44,-13.44,['VFC', 'ROP']
VFC,LONG,2012-04-27,36.80,37,2012-04-27,35.93,-32.33,No-Exit,0.0,0.0,2012-04-30,36.66,-5.36,-32.33,['ROP']
ROP,LONG,2012-04-26,100.26,269,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-05-01,100.60,91.92,91.92,[]
MNST,LONG,2012-06-11,77.29,705,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-06-12,75.40,-1332.45,-1332.45,[]
AMZN,LONG,2012-06-19,223.96,12,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-06-20,222.63,-15.96,-15.96,['BCR']
BCR,LONG,2012-06-18,101.23,522,No-Exit,0.0,0.0,2012-06-19,103.20,1025.89,2012-06-26,101.92,360.81,1025.89,[]
SNA,LONG,2012-07-20,65.00,818,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-07-25,64.20,-655.71,-655.71,[]
ICE,LONG,2012-08-17,133.97,392,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-08-20,132.59,-539.52,-539.52,[]
AMZN,LONG,2012-08-27,247.07,210,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-08-28,243.97,-651.00,-651.00,[]
SIAL,LONG,2012-09-10,72.03,17,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-09-11,71.42,-10.40,-10.40,['MA', 'PXD']
COG,LONG,2012-09-12,22.37,31,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-09-13,22.19,-5.58,-5.58,['V', 'MA', 'PXD']
PXD,LONG,2012-09-10,103.27,12,No-Exit,0.0,0.0,2012-09-11,105.27,23.97,2012-09-13,105.71,29.28,23.97,['V', 'MA']
BLK,LONG,2012-09-14,175.13,5,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-09-17,172.49,-13.23,-13.23,['MA', 'ICE', 'V', 'SPG']
MA,LONG,2012-09-07,42.86,1201,No-Exit,0.0,0.0,2012-09-07,43.05,237.80,2012-09-17,44.98,2548.01,237.80,['ICE', 'V', 'SPG']
V,LONG,2012-09-12,130.32,5,No-Exit,0.0,0.0,2012-09-13,132.29,9.83,2012-09-17,132.11,8.95,9.83,['ICE', 'SPG']
ICE,LONG,2012-09-17,138.58,2,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-09-18,137.46,-2.24,-2.24,['SPG']
SPG,LONG,2012-09-14,149.13,6,No-Exit,0.0,0.0,2012-09-17,150.97,11.04,2012-09-18,149.27,0.84,11.04,[]
ISRG,LONG,2012-09-24,518.75,103,2012-09-24,512.88,-604.61,No-Exit,0.0,0.0,2012-09-25,514.38,-450.11,-604.61,[]
TSCO,LONG,2012-10-08,50.63,1056,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-10-09,49.84,-837.06,-837.06,[]
DO,LONG,2012-10-17,62.37,848,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-10-18,62.63,222.94,222.94,[]
NE,LONG,2012-10-19,37.43,1413,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-10-22,37.03,-565.20,-565.20,[]
VFC,LONG,2012-11-29,38.97,1343,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-11-30,38.85,-170.70,-170.70,[]
NBL,LONG,2012-12-07,48.84,54,No-Exit,0.0,0.0,2012-12-07,49.82,52.97,2012-12-11,49.38,29.13,52.97,['LYB']
LYB,LONG,2012-12-06,49.16,1061,No-Exit,0.0,0.0,2012-12-10,51.05,2004.10,2012-12-12,51.38,2352.85,2004.10,[]
CAM,LONG,2012-12-19,57.07,20,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-12-20,56.54,-10.60,-10.60,['GS', 'FLS']
FLS,LONG,2012-12-19,46.36,25,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-12-20,46.14,-5.40,-5.40,['GS']
GS,LONG,2012-12-18,121.61,451,No-Exit,0.0,0.0,2012-12-18,123.56,878.80,2012-12-20,124.07,1111.69,878.80,[]
WHR,LONG,2013-01-03,103.50,268,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-01-04,102.90,-160.29,-160.29,['ADS', 'RL']
ADS,LONG,2013-01-03,149.43,185,No-Exit,0.0,0.0,2013-01-03,151.43,370.00,2013-01-10,155.70,1159.95,370.00,['RL']
RL,LONG,2013-01-04,155.64,18,No-Exit,0.0,0.0,2013-01-07,157.60,35.27,2013-01-14,162.64,125.99,35.27,[]
NFLX,LONG,2013-01-14,102.12,526,No-Exit,0.0,0.0,2013-01-14,104.12,1052.00,2013-01-16,101.82,-157.80,1052.00,[]
KLAC,LONG,2013-01-18,49.33,1143,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-01-22,48.96,-428.62,-428.62,[]
GMCR,LONG,2013-01-25,44.35,1269,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-01-29,44.77,528.01,528.01,[]
PRGO,LONG,2013-02-12,111.78,505,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-02-13,111.13,-328.38,-328.38,[]
VFC,LONG,2013-02-19,38.32,1466,No-Exit,0.0,0.0,2013-02-19,38.80,707.16,2013-02-21,38.47,219.28,707.16,[]
VLO,LONG,2013-03-05,47.19,1199,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-03-06,46.35,-1001.99,-1001.99,['CTSH']
CTSH,LONG,2013-03-06,40.23,66,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-03-08,40.33,5.94,5.94,[]
EL,LONG,2013-04-12,66.67,831,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-04-16,66.49,-146.21,-146.21,[]
NOC,LONG,2013-04-25,71.10,778,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-04-29,71.51,317.32,317.32,[]
ICE,LONG,2013-04-30,159.79,348,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-05-01,156.02,-1311.96,-1311.96,[]
CELG,LONG,2013-05-13,63.84,851,No-Exit,0.0,0.0,2013-05-13,64.84,851.00,2013-05-16,64.14,259.55,851.00,['CL']
CL,LONG,2013-05-15,59.79,46,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-05-16,30.15,-1363.23,-1363.23,[]
CMG,SHORT,2013-06-03,360.80,147,No-Exit,0.0,0.0,2013-06-03,358.80,-294.00,2013-06-04,361.63,-122.01,-294.00,[]
AMZN,LONG,2013-06-10,278.69,190,No-Exit,0.0,0.0,2013-06-10,280.69,380.00,2013-06-12,274.15,-862.60,380.00,[]
PRGO,LONG,2013-07-08,124.05,423,No-Exit,0.0,0.0,2013-07-09,126.05,843.64,2013-07-12,127.35,1394.35,843.64,['KLAC', 'COL', 'LRCX']
LRCX,LONG,2013-07-11,49.56,3,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-07-15,49.33,-0.69,-0.69,['KLAC', 'COL']
KLAC,LONG,2013-07-10,56.26,22,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-07-16,57.03,16.98,16.98,['COL']
COL,LONG,2013-07-10,65.34,19,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-07-17,66.49,21.78,21.78,[]
NSC,LONG,2013-07-19,75.26,238,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-07-23,75.00,-60.70,-60.70,['BLK', 'DOV']
BLK,LONG,2013-07-19,270.16,66,2013-07-19,266.57,-236.87,No-Exit,0.0,0.0,2013-07-24,274.35,276.61,-236.87,['DOV']
DOV,LONG,2013-07-19,81.82,218,No-Exit,0.0,0.0,2013-07-23,83.77,424.51,2013-07-24,82.96,248.52,424.51,[]
NKE,LONG,2013-08-02,65.09,832,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-08-06,64.69,-332.80,-332.80,['PCLN']
PCLN,LONG,2013-08-06,935.66,2,No-Exit,0.0,0.0,2013-08-06,937.66,4.00,2013-08-07,931.79,-7.74,4.00,[]
HAR,LONG,2013-08-09,64.15,839,No-Exit,0.0,0.0,2013-08-09,66.11,1645.05,2013-08-14,69.11,4157.88,1645.05,[]
PCP,LONG,2013-09-10,224.19,129,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-09-11,224.81,80.47,80.47,['SBUX', 'HOT', 'MA']
HP,LONG,2013-09-12,65.07,426,2013-09-12,63.66,-600.66,No-Exit,0.0,0.0,2013-09-13,64.73,-146.17,-600.66,['SBUX', 'HOT', 'MA']
HOT,LONG,2013-09-11,64.32,21,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-09-13,64.35,0.54,0.54,['SBUX', 'MA']
SBUX,LONG,2013-09-11,73.18,18,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-09-16,74.53,24.30,24.30,['MA']
MA,LONG,2013-09-10,63.97,454,No-Exit,0.0,0.0,2013-09-10,64.17,90.19,2013-09-17,66.88,1322.68,90.19,[]
BXP,LONG,2013-09-19,105.13,280,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-09-20,104.25,-246.40,-246.40,['OKE']
OKE,LONG,2013-09-19,52.52,562,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-09-20,51.71,-454.89,-454.89,[]
MMM,LONG,2013-10-18,119.58,4,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-10-21,119.31,-1.09,-1.09,['AXP', 'SRE', 'MJN', 'PX', 'TMO']
MJN,LONG,2013-10-17,77.79,750,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-10-21,78.52,547.50,547.50,['AXP', 'SRE', 'PX', 'TMO']
SRE,LONG,2013-10-18,87.03,6,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-10-21,86.74,-1.76,-1.76,['AXP', 'PX', 'TMO']
TMO,LONG,2013-10-18,95.66,6,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-10-21,95.49,-1.02,-1.02,['AXP', 'PX']
AXP,LONG,2013-10-18,79.73,7,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-10-22,79.90,1.16,1.16,['PX']
PX,LONG,2013-10-18,121.63,4,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-10-22,121.96,1.31,1.31,[]
PH,LONG,2013-11-25,116.82,168,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-11-26,116.46,-60.64,-60.64,['MCK', 'PCP']
PCP,LONG,2013-11-25,259.73,75,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-11-26,257.85,-141.29,-141.29,['MCK']
MCK,LONG,2013-11-25,163.14,120,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-11-27,162.79,-42.00,-42.00,['AAPL']
AAPL,LONG,2013-11-27,75.04,534,No-Exit,0.0,0.0,2013-11-27,75.32,149.43,2013-12-03,78.12,1642.64,149.43,[]
ACN,LONG,2013-12-20,78.16,38,No-Exit,0.0,0.0,2013-12-26,80.11,74.11,2013-12-30,79.68,57.82,74.11,['CVS']
CVS,LONG,2013-12-19,68.87,874,No-Exit,0.0,0.0,2013-12-27,70.84,1722.57,2014-01-02,70.12,1096.53,1722.57,[]
PRGO,LONG,2014-01-09,157.92,388,No-Exit,0.0,0.0,2014-01-10,159.91,773.84,2014-01-14,159.62,661.29,773.84,[]
NTAP,LONG,2014-01-16,43.16,1435,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-01-17,42.50,-946.75,-946.75,[]
V,LONG,2014-01-21,232.64,264,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-01-22,230.67,-521.44,-521.44,[]
PCLN,LONG,2014-01-22,1207.99,2,No-Exit,0.0,0.0,2014-01-22,1209.99,4.00,2014-01-24,1193.72,-28.54,4.00,['GD']
GD,LONG,2014-01-23,99.19,587,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-01-27,96.30,-1698.45,-1698.45,[]
KLAC,LONG,2014-02-14,62.91,936,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-02-19,63.11,184.24,184.24,['HUM']
HUM,LONG,2014-02-18,100.25,29,No-Exit,0.0,0.0,2014-02-18,102.23,57.50,2014-02-20,100.04,-6.08,57.50,[]
HD,LONG,2014-02-26,79.47,18,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-02-27,78.97,-9.00,-9.00,['M', 'HOT']
HOT,LONG,2014-02-24,77.28,764,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-02-27,77.94,504.36,504.36,['M']
M,LONG,2014-02-26,55.63,26,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-03-03,56.06,11.22,11.22,[]
NSC,LONG,2014-03-12,94.63,629,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-03-13,93.59,-654.16,-654.16,[]
MMM,LONG,2014-04-01,133.73,440,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-04-04,134.37,281.60,281.60,[]
GWW,LONG,2014-04-10,255.80,231,2014-04-10,253.06,-632.94,No-Exit,0.0,0.0,2014-04-11,248.32,-1727.88,-632.94,[]
MJN,LONG,2014-04-25,87.67,656,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-05-05,85.80,-1226.72,-1226.72,[]
CCI,LONG,2014-05-06,75.18,750,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-05-09,75.68,376.78,376.78,[]
DLPH,LONG,2014-05-27,69.97,813,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-05-28,69.88,-72.64,-72.64,[]
GWW,LONG,2014-05-30,254.67,222,No-Exit,0.0,0.0,2014-05-30,256.65,440.09,2014-06-05,258.55,861.36,440.09,['PCP']
PCP,LONG,2014-06-05,263.70,11,No-Exit,0.0,0.0,2014-06-05,265.70,21.99,2014-06-12,267.69,43.93,21.99,[]
NEE,LONG,2014-06-19,98.51,584,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-06-23,98.67,92.10,92.10,[]
SNI,LONG,2014-07-17,84.87,679,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-07-21,84.13,-499.40,-499.40,[]
LMT,LONG,2014-07-23,165.79,344,No-Exit,0.0,0.0,2014-07-25,167.76,677.41,2014-07-28,166.23,151.36,677.41,[]
AZO,LONG,2014-08-15,533.85,107,2014-08-15,527.78,-649.49,No-Exit,0.0,0.0,2014-08-18,531.00,-304.95,-649.49,[]
PVH,LONG,2014-08-25,117.93,241,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-08-27,117.23,-167.70,-167.70,['TRIP']
TRIP,LONG,2014-08-25,103.30,275,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-08-28,101.15,-591.25,-591.25,['HUM']
HUM,LONG,2014-08-28,127.32,234,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-09-03,127.71,91.38,91.38,[]
FFIV,LONG,2014-09-19,128.25,22,2014-09-19,125.13,-68.64,No-Exit,0.0,0.0,2014-09-22,124.24,-88.22,-68.64,['KSU']
KSU,LONG,2014-09-17,119.18,473,No-Exit,0.0,0.0,2014-09-17,121.18,943.86,2014-09-22,120.97,844.92,943.86,[]
WAT,LONG,2014-10-22,107.69,530,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-10-23,105.53,-1144.80,-1144.80,[]
DGX,LONG,2014-10-24,63.66,293,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-10-28,63.22,-128.92,-128.92,['CELG', 'KMX']
KMX,LONG,2014-10-24,53.51,348,No-Exit,0.0,0.0,2014-10-28,55.51,696.00,2014-10-30,54.89,480.24,696.00,['CELG']
CELG,LONG,2014-10-24,101.11,184,No-Exit,0.0,0.0,2014-10-24,103.11,368.00,2014-10-30,104.70,660.56,368.00,[]
EQT,LONG,2014-11-03,94.38,603,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-11-04,90.62,-2266.58,-2266.58,[]
TAP,LONG,2014-11-07,76.94,356,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-11-10,76.33,-217.16,-217.16,['RL']
RL,LONG,2014-11-07,171.38,159,No-Exit,0.0,0.0,2014-11-07,173.38,317.22,2014-11-11,170.66,-114.19,317.22,[]
AGN,LONG,2014-11-19,269.86,100,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-11-20,264.58,-528.00,-528.00,['AVGO']
AVGO,LONG,2014-11-19,91.65,297,2014-11-19,89.06,-769.23,No-Exit,0.0,0.0,2014-11-20,88.53,-927.53,-769.23,[]
FB,LONG,2014-11-28,77.98,681,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-12-01,77.26,-490.32,-490.32,[]
TRIP,LONG,2014-12-05,77.78,34,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-12-08,76.98,-27.20,-27.20,['BCR']
BCR,LONG,2014-12-02,170.78,308,No-Exit,0.0,0.0,2014-12-03,172.78,616.00,2014-12-09,171.30,160.16,616.00,[]
PCLN,SHORT,2014-12-11,1111.90,47,2014-12-11,1123.66,-552.72,No-Exit,0.0,0.0,2014-12-18,1088.92,1080.06,-552.72,[]
PRGO,LONG,2014-12-19,166.02,162,No-Exit,0.0,0.0,2014-12-19,168.02,324.00,2014-12-23,168.42,388.80,324.00,['KRFT']
KRFT,LONG,2014-12-19,63.04,426,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-12-30,63.48,187.44,187.44,[]
