Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Current-Pos
MA,LONG,2012-09-07,42.86,1757,No-Exit,0.0,0.0,2012-09-07,43.05,347.89,2012-09-17,44.98,3727.60,347.89,['V']
V,LONG,2012-09-12,130.32,28,No-Exit,0.0,0.0,2012-09-13,132.29,55.02,2012-09-17,132.11,50.13,55.02,[]
WHR,LONG,2013-01-03,103.50,762,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-01-04,102.90,-455.76,-455.76,[]
NFLX,LONG,2013-01-14,102.12,768,No-Exit,0.0,0.0,2013-01-14,104.12,1536.00,2013-01-16,101.82,-230.40,1536.00,[]
AMZN,LONG,2013-06-10,278.69,280,No-Exit,0.0,0.0,2013-06-10,280.69,560.00,2013-06-12,274.15,-1271.20,560.00,[]
MA,LONG,2013-09-10,63.97,1209,No-Exit,0.0,0.0,2013-09-10,64.17,240.18,2013-09-17,66.88,3522.30,240.18,[]
AAPL,LONG,2013-11-27,75.04,1071,No-Exit,0.0,0.0,2013-11-27,75.32,299.70,2013-12-03,78.12,3294.52,299.70,[]
CVS,LONG,2013-12-19,68.87,1212,No-Exit,0.0,0.0,2013-12-27,70.84,2388.73,2014-01-02,70.12,1520.58,2388.73,[]
V,LONG,2014-01-21,232.64,368,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-01-22,230.67,-726.86,-726.86,[]
GD,LONG,2014-01-23,99.19,849,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-01-27,96.30,-2456.53,-2456.53,[]
NXPI,LONG,2014-04-02,61.99,1332,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-04-03,62.29,399.60,399.60,[]
AGN,LONG,2014-11-19,269.86,305,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-11-20,264.58,-1610.40,-1610.40,[]
