Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Current-Pos
FDX,LONG,2011-01-13,93.20,202,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-01-20,91.44,-355.15,-355.15,['MA']
MA,LONG,2011-01-18,23.40,1017,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-01-20,23.06,-342.11,-342.11,[]
WHR,LONG,2011-01-28,83.40,373,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-01-31,80.47,-1092.89,-1092.89,[]
MA,LONG,2011-02-04,24.36,1262,No-Exit,0.0,0.0,2011-02-04,24.56,249.05,2011-02-09,24.52,206.92,249.05,['V']
V,LONG,2011-02-08,72.06,264,No-Exit,0.0,0.0,2011-02-14,74.00,511.80,2011-02-22,72.21,38.64,511.80,[]
NFLX,LONG,2011-03-24,231.98,133,No-Exit,0.0,0.0,2011-03-28,233.98,266.00,2011-03-31,237.28,704.90,266.00,[]
V,LONG,2011-04-05,73.28,424,No-Exit,0.0,0.0,2011-04-08,75.22,823.66,2011-04-14,74.85,665.68,823.66,[]
GOOGL,SHORT,2011-05-17,257.71,121,2011-05-17,261.18,-419.27,No-Exit,0.0,0.0,2011-05-19,266.37,-1046.65,-419.27,[]
MA,SHORT,2011-05-25,26.46,1131,2011-05-25,26.87,-459.19,No-Exit,0.0,0.0,2011-05-26,27.05,-664.38,-459.19,['GD']
GD,SHORT,2011-05-24,64.74,478,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-05-31,66.57,-872.83,-872.83,[]
WHR,LONG,2011-07-01,75.30,251,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-07-08,74.89,-101.67,-101.67,['NFLX', 'GOOGL', 'AMZN']
GOOGL,LONG,2011-07-06,267.06,26,No-Exit,0.0,0.0,2011-07-06,268.06,26.00,2011-07-08,264.44,-68.12,26.00,['NFLX', 'AMZN']
AMZN,LONG,2011-06-28,202.78,149,No-Exit,0.0,0.0,2011-06-29,204.78,298.00,2011-07-12,211.93,1363.35,298.00,['NFLX']
NFLX,LONG,2011-07-06,291.43,40,No-Exit,0.0,0.0,2011-07-07,293.43,80.00,2011-07-14,290.64,-31.60,80.00,[]
CF,SHORT,2011-08-05,134.98,226,2011-08-05,143.39,-1901.44,2011-08-05,133.07,432.52,2011-08-09,141.02,-1365.04,-1901.44,['AGN']
AGN,SHORT,2011-07-29,67.00,456,No-Exit,0.0,0.0,2011-08-02,65.00,912.00,2011-08-12,64.10,1322.40,912.00,[]
AMZN,LONG,2011-09-01,216.37,88,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-09-02,208.94,-653.84,-653.84,['AGN']
AGN,LONG,2011-08-31,68.07,452,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-09-06,64.59,-1572.96,-1572.96,[]
GD,SHORT,2011-09-22,51.33,236,No-Exit,0.0,0.0,2011-09-23,49.50,432.01,2011-09-27,52.71,-326.17,432.01,['UNP', 'NFLX', 'VIAB', 'VRX']
UNP,SHORT,2011-09-22,37.89,693,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-09-27,40.08,-1519.93,-1519.93,['NFLX', 'VIAB', 'VRX']
VRX,SHORT,2011-09-22,35.85,568,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-09-27,39.71,-2192.48,-2192.48,['NFLX', 'VIAB']
VIAB,SHORT,2011-09-23,38.18,758,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-09-28,39.31,-854.94,-854.94,['NFLX']
NFLX,SHORT,2011-09-16,167.80,178,No-Exit,0.0,0.0,2011-09-16,165.80,356.00,2011-10-03,115.14,9373.48,356.00,[]
VRX,LONG,2011-10-27,39.78,806,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-11-01,38.44,-1080.04,-1080.04,[]
UNP,SHORT,2011-11-25,44.76,381,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-11-28,45.80,-397.10,-397.10,['V', 'CP']
V,SHORT,2011-11-25,86.97,348,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-11-28,89.58,-906.78,-906.78,['CP']
CP,SHORT,2011-11-22,54.87,569,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-11-29,55.93,-603.14,-603.14,[]
MA,LONG,2011-12-02,37.92,501,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-12-05,37.22,-349.78,-349.78,['V']
V,LONG,2011-12-01,95.01,321,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-12-06,93.57,-462.24,-462.24,[]
NFLX,LONG,2012-01-05,81.17,229,No-Exit,0.0,0.0,2012-01-06,83.17,458.00,2012-01-18,93.18,2750.29,458.00,['CF']
CF,LONG,2012-01-04,150.54,203,No-Exit,0.0,0.0,2012-01-04,152.46,390.39,2012-01-18,164.90,2914.87,390.39,[]
V,LONG,2012-02-03,104.35,186,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-02-08,105.31,178.12,178.12,['MA']
MA,LONG,2012-02-03,38.01,851,No-Exit,0.0,0.0,2012-02-03,38.21,168.27,2012-02-10,38.95,802.17,168.27,[]
AGN,LONG,2012-02-15,60.79,541,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-02-21,59.39,-757.40,-757.40,[]
GD,LONG,2012-02-27,67.73,479,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-03-01,67.52,-100.59,-100.59,[]
NFLX,LONG,2012-03-22,121.09,267,No-Exit,0.0,0.0,2012-03-22,123.09,534.00,2012-03-23,117.37,-993.24,534.00,[]
URI,LONG,2012-04-03,44.61,445,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-04-04,42.56,-912.25,-912.25,['UNH']
UNH,LONG,2012-03-30,56.02,572,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-04-05,56.25,131.56,131.56,[]
GILD,SHORT,2012-04-11,44.90,707,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-04-17,46.17,-897.89,-897.89,['AAPL']
AAPL,SHORT,2012-04-17,78.20,386,2012-04-17,80.50,-887.80,2012-04-17,77.93,104.43,2012-04-18,83.02,-1861.42,-887.80,[]
URI,SHORT,2012-05-16,38.64,794,No-Exit,0.0,0.0,2012-05-17,36.64,1588.00,2012-05-23,36.14,1985.00,1588.00,[]
CF,LONG,2012-06-20,174.94,111,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-06-21,172.86,-230.88,-230.88,['AMZN']
AMZN,LONG,2012-06-19,223.96,140,No-Exit,0.0,0.0,2012-06-21,225.96,280.00,2012-06-22,219.97,-558.60,280.00,[]
AGN,LONG,2012-06-29,72.87,430,No-Exit,0.0,0.0,2012-07-02,74.87,860.00,2012-07-10,74.71,791.20,860.00,[]
NFLX,SHORT,2012-07-26,59.00,533,No-Exit,0.0,0.0,2012-07-26,57.00,1066.00,2012-08-06,55.16,2046.72,1066.00,[]
VIAB,LONG,2012-08-07,47.08,684,No-Exit,0.0,0.0,2012-08-17,49.00,1310.91,2012-08-21,48.43,923.40,1310.91,[]
AMZN,LONG,2012-08-27,247.07,131,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-08-28,243.03,-529.24,-529.24,[]
MA,LONG,2012-09-07,42.86,755,No-Exit,0.0,0.0,2012-09-07,43.05,149.49,2012-09-20,44.31,1094.27,149.49,['V']
V,LONG,2012-09-12,130.32,154,No-Exit,0.0,0.0,2012-09-13,132.29,302.62,2012-09-24,131.77,222.77,302.62,[]
IWM,SHORT,2012-10-10,79.40,414,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-10-16,80.22,-337.62,-337.62,[]
ALL,SHORT,2012-11-02,36.87,888,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-11-14,37.22,-310.80,-310.80,[]
FDX,SHORT,2012-11-15,85.72,228,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-11-20,86.36,-146.15,-146.15,['UNP']
UNP,SHORT,2012-11-15,55.98,582,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-11-20,57.53,-902.10,-902.10,[]
VRX,LONG,2012-12-05,57.40,561,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-12-10,57.49,50.49,50.49,[]
GILD,LONG,2012-12-12,76.00,424,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-12-13,74.98,-432.48,-432.48,[]
URI,LONG,2012-12-19,44.95,713,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-12-20,44.61,-242.42,-242.42,[]
WHR,LONG,2013-01-03,103.50,309,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-01-07,101.65,-571.65,-571.65,[]
NFLX,LONG,2013-01-14,102.12,193,No-Exit,0.0,0.0,2013-01-14,104.12,386.00,2013-01-16,99.22,-559.70,386.00,['CF']
CF,LONG,2013-01-10,209.52,151,No-Exit,0.0,0.0,2013-01-10,211.46,292.87,2013-01-18,210.22,105.70,292.87,[]
UNP,LONG,2013-02-28,66.50,475,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-03-01,65.99,-242.77,-242.77,[]
NFLX,LONG,2013-03-27,192.84,163,No-Exit,0.0,0.0,2013-03-27,194.84,326.00,2013-04-01,187.31,-901.39,326.00,[]
CVS,LONG,2013-05-15,59.02,528,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-05-17,57.78,-654.72,-654.72,[]
VIAB,SHORT,2013-06-03,63.81,484,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-06-04,66.57,-1334.16,-1334.16,[]
CP,SHORT,2013-06-06,119.13,255,2013-06-06,121.95,-719.97,No-Exit,0.0,0.0,2013-06-07,124.31,-1321.52,-719.97,['WHR']
WHR,SHORT,2013-06-06,115.68,157,2013-06-06,119.58,-612.30,No-Exit,0.0,0.0,2013-06-07,120.11,-694.85,-612.30,[]
AMZN,LONG,2013-06-10,278.69,106,No-Exit,0.0,0.0,2013-06-10,280.69,212.00,2013-06-12,274.15,-481.24,212.00,[]
IWM,SHORT,2013-06-13,94.17,312,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-06-17,96.28,-659.18,-659.18,[]
V,LONG,2013-06-19,182.74,159,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-06-20,178.68,-645.54,-645.54,[]
WHR,SHORT,2013-06-21,115.79,150,No-Exit,0.0,0.0,2013-06-21,113.84,291.78,2013-06-26,111.70,613.11,291.78,['IWM']
IWM,SHORT,2013-06-21,92.86,312,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-06-26,94.26,-437.18,-437.18,[]
WHR,LONG,2013-07-22,126.62,229,No-Exit,0.0,0.0,2013-07-22,128.57,445.45,2013-07-24,126.96,77.86,445.45,[]
AGN,LONG,2013-07-26,130.01,223,No-Exit,0.0,0.0,2013-07-26,132.01,446.00,2013-08-07,135.12,1139.53,446.00,[]
NFLX,LONG,2013-08-21,273.74,107,2013-08-21,268.11,-602.41,No-Exit,0.0,0.0,2013-08-22,269.75,-426.93,-602.41,[]
MA,LONG,2013-09-10,63.97,460,No-Exit,0.0,0.0,2013-09-10,64.17,91.39,2013-09-23,68.05,1877.86,91.39,['IWM', 'GD', 'V']
GD,LONG,2013-09-11,84.52,85,No-Exit,0.0,0.0,2013-09-17,86.46,165.22,2013-09-23,85.38,73.10,165.22,['IWM', 'V']
IWM,LONG,2013-09-11,103.17,117,No-Exit,0.0,0.0,2013-09-18,105.13,229.53,2013-09-23,104.44,148.59,229.53,['V']
V,LONG,2013-09-11,183.25,82,No-Exit,0.0,0.0,2013-09-12,185.24,162.45,2013-09-25,191.02,636.78,162.45,[]
GD,SHORT,2013-10-09,82.14,147,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-10-10,84.47,-341.96,-341.96,['FLT', 'V']
V,SHORT,2013-10-09,180.59,140,No-Exit,0.0,0.0,2013-10-09,178.61,277.36,2013-10-10,184.19,-503.37,277.36,['FLT']
FLT,SHORT,2013-10-09,103.91,194,No-Exit,0.0,0.0,2013-10-09,101.91,388.00,2013-10-11,108.16,-824.50,388.00,[]
GOOGL,LONG,2013-10-21,507.83,36,No-Exit,0.0,0.0,2013-10-21,508.83,36.00,2013-10-28,507.29,-19.44,36.00,['CVS']
CVS,LONG,2013-10-18,59.53,502,No-Exit,0.0,0.0,2013-10-22,61.49,985.70,2013-10-31,61.02,747.47,985.70,[]
AAPL,LONG,2013-11-27,75.04,400,No-Exit,0.0,0.0,2013-11-27,75.32,111.93,2013-12-11,78.77,1492.00,111.93,[]
AGN,SHORT,2013-12-12,159.92,191,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-12-16,162.83,-555.81,-555.81,[]
CVS,LONG,2013-12-19,68.87,441,No-Exit,0.0,0.0,2013-12-27,70.84,869.17,2014-01-02,70.12,553.28,869.17,['IWM']
IWM,LONG,2013-12-23,112.53,167,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-01-06,112.54,1.67,1.67,[]
NFLX,SHORT,2014-01-08,336.73,90,2014-01-08,343.64,-621.90,No-Exit,0.0,0.0,2014-01-09,343.64,-621.90,-621.90,['VRX', 'CF']
VRX,LONG,2014-01-08,126.98,145,No-Exit,0.0,0.0,2014-01-08,128.98,290.00,2014-01-14,130.12,455.30,290.00,['CF']
CF,LONG,2014-01-09,230.83,100,No-Exit,0.0,0.0,2014-01-09,232.79,196.03,2014-01-22,241.00,1017.00,196.03,['V']
V,LONG,2014-01-21,232.64,94,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-01-24,224.71,-745.46,-745.46,['GD']
GD,LONG-SPY-NULL,2014-01-23,99.19,227,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-01-27,96.30,-656.81,0.0,['AMZN']
AMZN,SHORT,2014-01-27,387.07,57,2014-01-27,392.88,-331.17,2014-01-27,385.07,114.00,2014-01-28,391.13,-231.42,-331.17,[]
WHR,LONG,2014-02-28,143.63,210,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-03-03,140.43,-672.89,-672.89,[]
V,SHORT,2014-03-14,218.98,137,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-03-17,222.45,-475.39,-475.39,['NFLX']
NFLX,SHORT,2014-03-17,423.55,70,2014-03-17,428.19,-324.80,No-Exit,0.0,0.0,2014-03-20,426.65,-217.00,-324.80,[]
FDX,SHORT,2014-03-27,131.38,135,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-04-02,134.09,-365.85,-365.85,['IWM', 'NXPI']
IWM,SHORT,2014-03-27,113.28,262,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-04-02,117.16,-1016.56,-1016.56,['NXPI']
NXPI,LONG,2014-04-02,61.99,464,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-04-04,58.39,-1670.40,-1670.40,[]
AAPL,SHORT,2014-04-08,73.43,389,No-Exit,0.0,0.0,2014-04-08,73.15,109.50,2014-04-09,74.11,-264.52,109.50,[]
AMZN,SHORT,2014-04-28,302.51,94,No-Exit,0.0,0.0,2014-04-28,300.51,188.00,2014-04-30,301.00,141.94,188.00,[]
GOOGL,LONG,2014-05-22,552.20,51,No-Exit,0.0,0.0,2014-05-22,554.20,102.00,2014-06-03,560.90,443.70,102.00,[]
GOOGL,LONG,2014-06-26,589.30,48,2014-06-26,579.74,-458.88,No-Exit,0.0,0.0,2014-07-03,590.15,40.80,-458.88,['V']
V,LONG,2014-07-02,214.19,83,No-Exit,0.0,0.0,2014-07-07,216.18,165.37,2014-07-21,217.73,293.82,165.37,['AMZN']
AMZN,LONG,2014-07-14,347.20,63,No-Exit,0.0,0.0,2014-07-14,349.20,126.00,2014-07-22,355.25,507.15,126.00,[]
CP,LONG,2014-08-21,200.25,145,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-08-27,198.76,-215.50,-215.50,[]
WHR,LONG,2014-09-18,154.40,186,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-09-23,152.05,-437.14,-437.14,['NFLX', 'URI']
NFLX,SHORT,2014-09-16,448.40,63,No-Exit,0.0,0.0,2014-09-16,446.40,126.00,2014-09-25,451.19,-175.77,126.00,['URI']
URI,SHORT,2014-09-23,114.00,157,No-Exit,0.0,0.0,2014-09-25,112.00,314.00,2014-09-30,113.02,153.86,314.00,['WHR']
UNP,SHORT,2014-10-02,104.76,271,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-10-03,108.02,-883.46,-883.46,['WHR', 'UNH', 'NXPI']
UNH,SHORT,2014-10-02,84.10,188,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-10-06,86.33,-419.02,-419.02,['WHR', 'NXPI']
WHR,SHORT,2014-09-26,149.46,191,No-Exit,0.0,0.0,2014-09-29,147.47,380.41,2014-10-09,143.83,1075.33,380.41,['GOOGL', 'NXPI']
GOOGL,SHORT,2014-10-08,573.90,48,2014-10-08,579.50,-268.80,2014-10-08,571.90,96.00,2014-10-16,527.00,2251.20,-268.80,['AGN', 'NXPI']
NXPI,SHORT,2014-10-01,67.57,425,No-Exit,0.0,0.0,2014-10-02,65.57,850.00,2014-10-16,58.91,3680.50,850.00,['AGN']
AGN,SHORT,2014-10-14,221.35,137,No-Exit,0.0,0.0,2014-10-14,219.35,274.00,2014-10-17,229.63,-1134.36,274.00,[]
WHR,LONG,2014-10-22,154.94,197,No-Exit,0.0,0.0,2014-10-23,156.93,392.36,2014-11-04,170.35,3035.77,392.36,['IWM']
IWM,LONG,2014-10-29,113.99,166,No-Exit,0.0,0.0,2014-10-31,115.98,330.77,2014-11-14,115.97,328.68,330.77,[]
