Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Current-Pos
V,LONG,2013-09-11,183.25,58,No-Exit,0.0,0.0,2013-09-12,185.24,114.91,2013-09-25,191.02,450.41,114.91,[]
GD,SHORT,2013-10-09,82.14,209,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-10-10,84.47,-486.20,-486.20,['V']
V,SHORT,2013-10-09,180.59,158,No-Exit,0.0,0.0,2013-10-09,178.61,313.02,2013-10-10,184.19,-568.09,313.02,[]
URI,LONG,2013-10-17,60.81,465,No-Exit,0.0,0.0,2013-10-17,62.81,930.00,2013-10-25,64.48,1706.55,930.00,['GOOGL', 'CVS']
GOOGL,LONG,2013-10-21,507.83,21,No-Exit,0.0,0.0,2013-10-21,508.83,21.00,2013-10-28,507.29,-11.34,21.00,['CVS']
CVS,LONG,2013-10-18,59.53,296,No-Exit,0.0,0.0,2013-10-22,61.49,581.21,2013-10-31,61.02,440.74,581.21,[]
V,LONG,2013-11-29,203.09,55,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-12-03,198.44,-255.75,-255.75,['AAPL', 'AMZN']
AMZN,LONG,2013-11-25,373.82,77,No-Exit,0.0,0.0,2013-11-25,375.82,154.00,2013-12-04,383.50,745.36,154.00,['AAPL']
AAPL,LONG,2013-11-27,75.04,242,No-Exit,0.0,0.0,2013-11-27,75.32,67.72,2013-12-11,78.77,902.66,67.72,[]
AGN,SHORT,2013-12-12,159.92,185,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-12-16,162.83,-538.35,-538.35,[]
CVS,LONG,2013-12-19,68.87,427,No-Exit,0.0,0.0,2013-12-27,70.84,841.57,2014-01-02,70.12,535.72,841.57,['IWM']
IWM,LONG,2013-12-23,112.53,162,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-01-06,112.54,1.62,1.62,[]
NFLX,SHORT,2014-01-08,336.73,87,2014-01-08,343.64,-601.17,No-Exit,0.0,0.0,2014-01-09,343.64,-601.17,-601.17,['VRX', 'CF']
VRX,LONG,2014-01-08,126.98,140,No-Exit,0.0,0.0,2014-01-08,128.98,280.00,2014-01-14,130.12,439.60,280.00,['CF']
CF,LONG,2014-01-09,230.83,97,No-Exit,0.0,0.0,2014-01-09,232.79,190.15,2014-01-22,241.00,986.49,190.15,['V']
V,LONG,2014-01-21,232.64,91,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-01-24,224.71,-721.67,-721.67,['GD']
GD,LONG-SPY-NULL,2014-01-23,99.19,220,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-01-27,96.30,-636.56,0.0,['AMZN']
AMZN,SHORT,2014-01-27,387.07,55,2014-01-27,392.88,-319.55,2014-01-27,385.07,110.00,2014-01-28,391.13,-223.30,-319.55,[]
AAPL,SHORT,2014-01-29,70.51,415,No-Exit,0.0,0.0,2014-01-29,70.23,116.13,2014-02-05,71.28,-318.89,116.13,[]
VIAB,LONG,2014-02-18,84.76,344,No-Exit,0.0,0.0,2014-02-20,86.73,677.19,2014-02-25,85.26,172.00,677.19,['IWM']
WHR,LONG,2014-02-28,143.63,156,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-03-03,140.43,-499.86,-499.86,['IWM']
IWM,LONG,2014-02-25,115.61,156,No-Exit,0.0,0.0,2014-03-04,117.58,308.02,2014-03-07,117.72,329.16,308.02,[]
V,SHORT,2014-03-14,218.98,133,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-03-17,222.45,-461.51,-461.51,['NFLX']
NFLX,SHORT,2014-03-17,423.55,68,2014-03-17,428.19,-315.52,No-Exit,0.0,0.0,2014-03-20,426.65,-210.80,-315.52,[]
FDX,SHORT,2014-03-27,131.38,124,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-04-02,134.09,-336.04,-336.04,['VIAB', 'IWM', 'NXPI']
IWM,SHORT,2014-03-27,113.28,250,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-04-02,117.16,-970.00,-970.00,['VIAB', 'NXPI']
VIAB,SHORT-SPY-NULL,2014-03-25,84.18,344,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-04-02,86.40,-763.68,0.0,['NXPI']
NXPI,LONG,2014-04-02,61.99,437,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-04-04,58.39,-1573.20,-1573.20,[]
AAPL,SHORT,2014-04-08,73.43,375,No-Exit,0.0,0.0,2014-04-08,73.15,105.56,2014-04-09,74.11,-255.00,105.56,[]
AMZN,SHORT,2014-04-28,302.51,56,No-Exit,0.0,0.0,2014-04-28,300.51,112.00,2014-04-30,301.00,84.56,112.00,['AAPL']
AAPL,LONG,2014-04-25,80.10,343,2014-04-25,79.46,-220.25,2014-04-25,80.38,96.55,2014-05-07,83.58,1193.64,-220.25,['FLT']
FLT,LONG,2014-05-05,121.59,140,2014-05-05,118.81,-389.20,2014-05-05,123.59,280.00,2014-05-07,118.81,-389.20,-389.20,[]
GOOGL,LONG,2014-05-22,552.20,50,No-Exit,0.0,0.0,2014-05-22,554.20,100.00,2014-06-03,560.90,435.00,100.00,['VIAB']
VIAB,LONG,2014-05-27,84.46,205,No-Exit,0.0,0.0,2014-06-05,86.44,404.93,2014-06-10,86.25,366.95,404.93,[]
GOOGL,LONG,2014-06-26,589.30,47,2014-06-26,579.74,-449.32,No-Exit,0.0,0.0,2014-07-03,590.15,39.95,-449.32,['V']
V,LONG,2014-07-02,214.19,82,No-Exit,0.0,0.0,2014-07-07,216.18,163.38,2014-07-21,217.73,290.28,163.38,['AMZN']
AMZN,LONG,2014-07-14,347.20,61,No-Exit,0.0,0.0,2014-07-14,349.20,122.00,2014-07-22,355.25,491.05,122.00,[]
AGN,SHORT,2014-08-06,211.44,134,No-Exit,0.0,0.0,2014-08-06,209.44,268.00,2014-08-14,207.59,515.90,268.00,[]
NXPI,LONG,2014-08-25,65.84,269,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-08-27,64.44,-376.60,-376.60,['V', 'CP']
CP,LONG,2014-08-21,200.25,143,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-08-27,198.76,-212.53,-212.53,['V']
V,LONG,2014-08-25,216.79,49,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-08-28,214.54,-110.10,-110.10,[]
WHR,LONG,2014-09-18,154.40,182,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-09-23,152.05,-427.74,-427.74,['NFLX', 'URI']
NFLX,SHORT,2014-09-16,448.40,62,No-Exit,0.0,0.0,2014-09-16,446.40,124.00,2014-09-25,451.19,-172.98,124.00,['VRX', 'URI']
URI,SHORT,2014-09-23,114.00,154,No-Exit,0.0,0.0,2014-09-25,112.00,308.00,2014-09-30,113.02,150.92,308.00,['VRX', 'WHR']
UNP,SHORT,2014-10-02,104.76,163,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-10-03,108.02,-531.38,-531.38,['VRX', 'WHR', 'UNH', 'NXPI']
UNH,SHORT,2014-10-02,84.10,113,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-10-06,86.33,-251.86,-251.86,['VRX', 'WHR', 'NXPI']
VRX,LONG-SPY-NULL,2014-09-25,129.41,220,No-Exit,0.0,0.0,2014-09-25,131.41,440.00,2014-10-07,127.32,-459.80,0.0,['WHR', 'NXPI']
WHR,SHORT,2014-09-26,149.46,115,No-Exit,0.0,0.0,2014-09-29,147.47,229.05,2014-10-09,143.83,647.45,229.05,['GOOGL', 'NXPI']
GOOGL,SHORT,2014-10-08,573.90,48,2014-10-08,579.50,-268.80,2014-10-08,571.90,96.00,2014-10-16,527.00,2251.20,-268.80,['AGN', 'CF', 'NXPI']
NXPI,SHORT,2014-10-01,67.57,256,No-Exit,0.0,0.0,2014-10-02,65.57,512.00,2014-10-16,58.91,2216.96,512.00,['AGN', 'CF']
CF,SHORT,2014-10-15,246.63,115,2014-10-15,251.38,-546.25,2014-10-15,244.64,228.71,2014-10-16,251.38,-546.25,-546.25,['AGN']
AGN,SHORT,2014-10-14,221.35,132,No-Exit,0.0,0.0,2014-10-14,219.35,264.00,2014-10-17,229.63,-1092.96,264.00,[]
WHR,LONG,2014-10-22,154.94,187,No-Exit,0.0,0.0,2014-10-23,156.93,372.45,2014-11-04,170.35,2881.67,372.45,['AAPL', 'GD', 'IWM']
AAPL,LONG,2014-10-23,103.63,174,No-Exit,0.0,0.0,2014-10-28,105.62,346.50,2014-11-06,107.89,740.91,346.50,['GD', 'IWM']
GD,LONG,2014-10-24,131.09,85,No-Exit,0.0,0.0,2014-10-27,133.09,170.00,2014-11-07,141.06,847.45,170.00,['IWM']
IWM,LONG,2014-10-29,113.99,60,No-Exit,0.0,0.0,2014-10-31,115.98,119.56,2014-11-14,115.97,118.80,119.56,[]
AGN,LONG,2014-11-19,269.86,114,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-11-20,264.58,-601.92,-601.92,['NFLX']
NFLX,SHORT,2014-11-20,362.46,52,2014-11-20,373.15,-555.88,No-Exit,0.0,0.0,2014-11-21,373.15,-555.88,-555.88,[]
NXPI,SHORT,2014-12-16,71.23,417,2014-12-16,74.86,-1513.71,No-Exit,0.0,0.0,2014-12-17,74.86,-1513.71,-1513.71,['AAPL', 'GD', 'WHR']
WHR,SHORT,2014-12-17,173.82,165,2014-12-17,177.52,-610.50,No-Exit,0.0,0.0,2014-12-18,191.64,-2940.30,-610.50,['AAPL', 'GD']
AAPL,SHORT,2014-12-15,109.38,277,2014-12-15,111.46,-576.16,2014-12-15,107.38,554.00,2014-12-18,111.87,-689.73,-576.16,['GD']
GD,SHORT,2014-12-15,137.14,132,No-Exit,0.0,0.0,2014-12-16,135.14,264.00,2014-12-18,139.81,-352.44,264.00,[]
