Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Current-Pos
V,LONG,2012-09-12,130.32,26,No-Exit,0.0,0.0,2012-09-13,132.29,51.09,2012-09-24,131.77,37.61,51.09,[]
WHR,LONG,2013-01-03,103.50,687,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-01-07,101.65,-1270.95,-1270.95,[]
NFLX,LONG,2013-01-14,102.12,685,No-Exit,0.0,0.0,2013-01-14,104.12,1370.00,2013-01-16,99.22,-1986.50,1370.00,[]
CF,LONG,2013-05-10,190.86,356,2013-05-10,186.94,-1395.87,No-Exit,0.0,0.0,2013-05-13,186.94,-1395.87,-1395.87,[]
AMZN,LONG,2013-06-10,278.69,239,No-Exit,0.0,0.0,2013-06-10,280.69,478.00,2013-06-12,274.15,-1085.06,478.00,[]
FDX,LONG,2013-07-10,104.17,630,No-Exit,0.0,0.0,2013-07-18,106.16,1250.68,2013-07-23,106.46,1442.70,1250.68,[]
MA,LONG,2013-09-10,63.97,1053,No-Exit,0.0,0.0,2013-09-10,64.17,209.19,2013-09-23,68.05,4298.67,209.19,['VRX']
VRX,LONG,2013-09-18,103.29,30,No-Exit,0.0,0.0,2013-09-19,105.29,60.00,2013-09-24,102.58,-21.30,60.00,[]
V,SHORT,2013-10-09,180.59,394,No-Exit,0.0,0.0,2013-10-09,178.61,-780.56,2013-10-10,184.19,-1416.63,-780.56,[]
AAPL,LONG,2013-11-27,75.04,930,No-Exit,0.0,0.0,2013-11-27,75.32,260.25,2013-12-11,78.77,3468.90,260.25,[]
CVS,LONG,2013-12-19,68.87,1061,No-Exit,0.0,0.0,2013-12-27,70.84,2091.12,2014-01-02,70.12,1331.14,2091.12,[]
V,LONG,2014-01-21,232.64,322,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-01-24,224.71,-2553.61,-2553.61,['GD']
GD,LONG,2014-01-23,99.19,32,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-01-27,96.30,-92.59,-92.59,[]
NXPI,LONG,2014-04-02,61.99,1168,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-04-04,58.39,-4204.80,-4204.80,[]
GOOGL,SHORT,2014-10-08,573.90,118,2014-10-08,579.50,-660.80,2014-10-08,571.90,-236.00,2014-10-16,527.00,5534.20,-660.80,[]
GD,LONG,2014-10-24,131.09,557,No-Exit,0.0,0.0,2014-10-27,133.09,1114.00,2014-11-07,141.06,5553.29,1114.00,['IWM']
IWM,LONG,2014-10-29,113.99,32,No-Exit,0.0,0.0,2014-10-31,115.98,63.76,2014-11-14,115.97,63.36,63.76,[]
AGN,LONG,2014-11-19,269.86,290,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-11-20,264.58,-1531.20,-1531.20,[]
