Period,# of trades,winning trades,Simulated PorL,PorL,Best_of_PorL,winning percent,# of long trades,long winning trades,long winning percent,# of short trades,short winning trades,short winning percent
12/21/2008--12/16/2009,1,1,194.46,551.73,551.73,100,1,1,100,0,0,
04/04/2012--03/30/2013,1,1,190.99,307.51,307.51,100,0,0,1,1,100,
04/15/2010--04/10/2011,2,1,169.37,57.28,204.47,50,1,1,100,1,0,0
05/04/2012--04/29/2013,2,1,48.89,165.41,165.41,50,1,0,0,1,1,100
01/01/2007--12/27/2007,1,1,16.77,16.77,16.77,100,1,1,100,0,0,
01/20/2009--01/15/2010,2,1,-73.35,283.92,283.92,50,2,1,50,0,0,
10/31/2012--10/26/2013,2,1,-92.4,44.65,44.65,50,2,1,50,0,0,
02/19/2009--02/14/2010,1,0,-107.52,-107.52,-107.52,0,1,0,0,0,0,
11/30/2012--11/25/2013,2,1,-113.84,53.67,53.67,50,2,1,50,0,0,
12/30/2012--12/25/2013,2,1,-113.84,53.67,53.67,50,2,1,50,0,0,
02/28/2013--02/23/2014,2,1,-113.84,53.67,53.67,50,2,1,50,0,0,
08/02/2012--07/28/2013,1,0,-142.1,-142.1,-142.1,0,1,0,0,0,0,
09/17/2009--09/12/2010,3,1,-217.58,-259.35,-217.58,33.3333333333,3,1,33.3333333333,0,0,
12/16/2009--12/11/2010,4,1,-221.76,-253.63,-211.86,25,3,1,33.3333333333,1,0,0
05/20/2009--05/15/2010,2,0,-279.31,-279.31,-279.31,0,2,0,0,0,0,
06/19/2009--06/14/2010,2,0,-279.31,-279.31,-279.31,0,2,0,0,0,0,
01/15/2010--01/10/2011,4,1,-782.21,-894.3,-747.11,25,3,1,33.3333333333,1,0,0
10/28/2007--10/22/2008,1,0,-907.1,-907.1,-907.1,0,1,0,0,0,0,
11/27/2007--11/21/2008,1,0,-907.1,-907.1,-907.1,0,1,0,0,0,0,
01/31/2007--01/26/2008,1,0,-928.8,-928.8,-928.8,0,1,0,0,0,0,
03/02/2007--02/25/2008,1,0,-928.8,-928.8,-928.8,0,1,0,0,0,0,
04/01/2007--03/26/2008,1,0,-928.8,-928.8,-928.8,0,1,0,0,0,0,
05/01/2007--04/25/2008,1,0,-928.8,-928.8,-928.8,0,1,0,0,0,0,
05/31/2007--05/25/2008,1,0,-928.8,-928.8,-928.8,0,1,0,0,0,0,
06/30/2007--06/24/2008,1,0,-928.8,-928.8,-928.8,0,1,0,0,0,0,
07/30/2007--07/24/2008,1,0,-928.8,-928.8,-928.8,0,1,0,0,0,0,
08/29/2007--08/23/2008,1,0,-928.8,-928.8,-928.8,0,1,0,0,0,0,
09/28/2007--09/22/2008,1,0,-928.8,-928.8,-928.8,0,1,0,0,0,0,
,,,,,,,,,,,,
,,,72.619047619,72.619047619,78.5714285714,,,,,,,
